USER_ID,PRD_CAT,PRD_ID,GENDER,AGE_GRP,MARITAL_YN,PUR_AMT
1001356,1,P00260842,F,18-25,0,4055
1001430,3,P00249642,M,18-25,1,13556
1000242,1,P00298942,F,18-25,0,7632
1001426,2,P00191342,M,18-25,0,3454
1000173,1,P00001042,M,26-35,1,11600
1000571,1,P00073842,M,51-55,1,15483
1000319,1,P00105142,F,51-55,1,11616
1001640,1,P00057642,M,36-45,0,19004
1000714,3,P00060242,M,18-25,0,5793
1000729,1,P00062842,M,36-45,0,15896
1000471,1,P00032042,M,36-45,0,8298
1000437,1,P00146142,M,36-45,1,11468
1001723,1,P00249742,M,36-45,1,11897
1001675,1,P00208742,F,26-35,1,15810
1000929,1,P00073842,M,26-35,0,4083
1001605,1,P00110742,F,18-25,0,15235
1001671,1,P00112642,M,36-45,0,15667
1000121,1,P00243942,M,36-45,0,11871
1001216,1,P00128942,M,26-35,1,11691
1001354,3,P0095842,F,26-35,0,8099
1000549,1,P00121342,M,26-35,0,15501
1000120,1,P00113242,M,26-35,0,19186
1001193,1,P00267542,M,26-35,1,8162
1001753,1,P00208742,M,36-45,0,12121
1000620,1,P00201442,M,18-25,0,15618
1001635,1,P00080342,M,26-35,0,19005
1000198,3,P0095842,M,26-35,1,13329
1001030,1,P00305142,M,26-35,1,11402
1000562,1,P00110842,M,36-45,0,11863
1001004,1,P00042942,M,26-35,0,15379
1001383,1,P00103042,F,26-35,0,8087
1000036,1,P00261142,M,26-35,0,4326
1001594,1,P00002142,F,36-45,0,11936
1001285,3,P00106742,M,36-45,1,13335
1000816,3,P00337642,M,46-50,0,8368
1001629,1,P00010942,M,18-25,1,11620
1001639,2,P00195342,M,26-35,0,9991
1000877,1,P00351342,M,26-35,1,15491
1000549,2,P00170842,M,26-35,0,10071
1001655,1,P00112142,M,18-25,1,19168
1001149,3,P00106742,M,26-35,1,10603
1000183,1,P00233142,F,46-50,1,4455
1001127,1,P00261142,M,26-35,0,3976
1000666,3,P00058242,F,18-25,0,8433
1001081,1,P00144642,M,18-25,1,15821
1000549,1,P00093342,M,26-35,0,11914
1000999,1,P00053142,M,26-35,0,15909
1000846,3,P00249642,M,26-35,1,13599
1001150,1,P0094042,F,26-35,0,7855
1000355,1,P00140742,M,18-25,0,15361
1001320,1,P00339342,M,26-35,0,15862
1001004,2,P00345842,M,26-35,0,13258
1001733,1,P00073842,M,18-25,1,11662
1000387,2,P00325742,F,36-45,0,9813
1001752,1,P00138442,M,26-35,0,11844
1000746,1,P00016842,F,18-25,0,4131
1001101,2,P00275842,M,36-45,0,16158
1001780,1,P00040742,M,36-45,0,7859
1000854,1,P00145642,F,26-35,0,7587
1001744,1,P00177442,M,36-45,0,15587
1000648,3,P00070942,F,26-35,1,10777
1000700,1,P00339942,M,51-55,1,3947
1000214,3,P00119142,M,18-25,0,10842
1000612,1,P00334242,M,51-55,0,15359
1000505,1,P00127242,M,36-45,1,19244
1001578,1,P00147942,M,18-25,1,18988
1001738,3,P00220242,M,36-45,0,10707
1000587,1,P00253142,M,26-35,0,11767
1001010,1,P00173342,M,26-35,0,11712
1000402,1,P00128042,M,26-35,1,11599
1000721,1,P00221342,F,36-45,0,15604
1000042,1,P00217442,M,26-35,1,15850
1001738,3,P00294442,M,36-45,0,10592
1000329,1,P00002142,M,36-45,0,8206
1001291,1,P00351342,F,36-45,0,11804
1001339,1,P00146742,M,36-45,0,11575
1000929,1,P00147942,M,26-35,0,19309
1001134,1,P00266642,M,18-25,0,19231
1000957,1,P00111142,M,36-45,1,18968
1000541,1,P00240242,F,18-25,0,3925
1001299,1,P00010942,M,26-35,0,19232
1000245,1,P00345642,M,36-45,0,7813
1000731,1,P00238642,M,46-50,1,11707
1000474,1,P00262242,M,26-35,0,11885
1000205,1,P00105342,M,36-45,0,15260
1001454,2,P00228542,M,18-25,0,9634
1000899,3,P00155242,F,26-35,1,11023
1000692,1,P00080642,F,26-35,1,15531
1000298,1,P00046742,F,18-25,0,15426
1001246,1,P00129342,M,18-25,0,15195
1000620,1,P00145042,M,18-25,0,15752
1000424,1,P00121342,M,26-35,0,19186
1000385,1,P00222242,M,26-35,0,15427
1000780,2,P00057742,M,26-35,0,3361
1000411,1,P00223542,F,46-50,1,19392
1001181,1,P00048042,M,36-45,1,7913
1001447,1,P00129142,M,18-25,0,3875
1000999,1,P00136742,M,26-35,0,8224
1001762,1,P00046142,M,26-35,1,11994
1001687,1,P00334242,M,26-35,0,19612
1000999,1,P00289242,M,26-35,0,15587
1001284,1,P00136742,M,46-50,1,11726
1001752,1,P00112642,M,26-35,0,19234
1001617,1,P00237542,M,26-35,0,19122
1000003,1,P00182742,M,26-35,0,15592
1000984,2,P00266542,M,51-55,1,13241
1000289,1,P00121342,F,26-35,0,19469
1001231,1,P00147942,M,26-35,0,15857
1001695,2,P00225842,M,26-35,1,3552
1000424,1,P00113342,M,26-35,0,19608
1000707,1,P00114942,M,36-45,0,19461
1000058,1,P00073842,M,26-35,0,15608
1000425,1,P00010742,M,26-35,1,12107
1000499,1,P00105342,F,26-35,0,8243
1000639,2,P00187442,M,46-50,1,13148
1000631,1,P00112542,M,36-45,1,19688
1000231,1,P00025442,M,26-35,0,19219
1000329,1,P00054542,M,36-45,0,8167
1001120,1,P00182342,M,18-25,1,12020
1001127,1,P00127642,M,26-35,0,19598
1000348,3,P0095842,M,51-55,1,8193
1001184,2,P00322942,F,26-35,1,9556
1000530,2,P00186642,M,26-35,1,6760
1000121,1,P00270942,M,36-45,0,15558
1001059,2,P00269342,F,26-35,0,13215
1001492,1,P00009342,M,26-35,1,4073
1001522,1,P00233442,M,36-45,1,15226
1001636,1,P00289842,F,26-35,0,3900
1000850,3,P00190042,M,36-45,1,8343
1001264,1,P00127542,M,26-35,0,8189
1001737,2,P00187442,M,36-45,0,9818
1000678,3,P0096042,M,26-35,1,10928
1000163,1,P00307542,M,18-25,0,15599
1001285,1,P00129042,M,36-45,1,4424
1001601,1,P00142942,M,26-35,0,15489
1000271,3,P0096842,M,18-25,0,10837
1000712,1,P00249742,M,26-35,0,7951
1000911,1,P00322142,M,51-55,1,15401
1001616,1,P00132642,M,26-35,1,15758
1000749,1,P00114942,M,36-45,0,7643
1001169,1,P00121342,M,26-35,0,11729
1001284,1,P00270942,M,46-50,1,11672
1000103,1,P00187842,M,46-50,1,15578
1001369,1,P00346142,M,26-35,1,7648
1000386,1,P00110842,M,26-35,1,19000
1000241,1,P00237542,M,36-45,1,15613
1001666,1,P00182142,M,26-35,0,15379
1000126,1,P00113142,M,18-25,0,15450
1001230,1,P00127742,M,26-35,0,11803
1000062,1,P00208742,F,36-45,0,12090
1001202,1,P00016842,M,36-45,0,11775
1001415,1,P00112542,M,46-50,0,11484
1000914,1,P00090942,F,36-45,0,11581
1000157,2,P00275842,M,36-45,0,13054
1000860,1,P00241642,M,18-25,0,15436
1000752,2,P00008542,F,26-35,0,3268
1000447,2,P00085942,F,46-50,0,15975
1000780,2,P00190842,M,26-35,0,9597
1001125,1,P00080342,F,18-25,0,15793
1001560,1,P00254442,F,26-35,0,4022
1000122,1,P00334242,F,18-25,0,3889
1001306,1,P00307542,M,26-35,0,19160
1001756,1,P00010742,F,26-35,1,19024
1001440,1,P00114942,M,36-45,0,15649
1000667,1,P00322142,M,26-35,1,15648
1001613,1,P00222942,M,18-25,0,11931
1000905,1,P00142142,F,46-50,0,15546
1000585,3,P00057542,M,18-25,0,11008
1001625,2,P00306042,M,46-50,1,6807
1001384,1,P00145042,M,18-25,0,15811
1000461,1,P00184942,M,51-55,0,19098
1000729,1,P00165442,M,36-45,0,8221
1000939,1,P00057642,F,26-35,0,19570
1000181,1,P00345642,M,18-25,0,7856
1001101,2,P00198142,M,36-45,0,9546
1000531,1,P00309142,F,18-25,0,11862
1000230,3,P00000142,M,46-50,0,7929
1001152,1,P00146142,M,18-25,0,7711
1000824,1,P00128942,M,36-45,1,15345
1001246,1,P00002142,M,18-25,0,15342
1000744,1,P00036842,M,26-35,0,11678
1000328,1,P00182742,M,36-45,0,11817
1000953,1,P00046742,M,51-55,1,15876
1001449,1,P00004242,M,36-45,1,8159
1001709,1,P00182142,M,26-35,1,11777
1000092,2,P00147542,F,18-25,0,6753
1001146,1,P00117042,F,18-25,1,19696
1001181,1,P00177542,M,36-45,1,11443
1000445,1,P00241242,M,46-50,1,11710
1000639,1,P00359242,M,46-50,1,15685
1001151,1,P00318742,M,26-35,1,7586
1001609,1,P00187842,F,36-45,0,12070
1001317,1,P00040742,M,46-50,1,15263
1000366,1,P00128942,M,51-55,1,11791
1001285,1,P00119642,M,36-45,1,19064
1000563,3,P00216342,M,26-35,0,8012
1001501,1,P00046142,M,26-35,0,15697
1001283,3,P00172842,F,18-25,0,8095
1000945,2,P00171542,M,46-50,0,12880
1001605,3,P00220242,F,18-25,0,8351
1001285,3,P00183942,M,36-45,1,10836
1001695,3,P00289942,M,26-35,1,13414
1000550,2,P00227842,M,46-50,1,12751
1000062,1,P00035142,F,36-45,0,8321
1001635,2,P0096742,M,26-35,0,12747
1001044,1,P00288942,M,26-35,0,15288
1000566,1,P00244142,M,26-35,0,3931
1001145,2,P00368042,M,51-55,1,9791
1001057,3,P00057542,M,46-50,1,13664
1000877,2,P00118342,M,26-35,1,13208
1000242,1,P00127442,F,18-25,0,18994
1000424,1,P00222242,M,26-35,0,12109
1001470,1,P0098342,M,18-25,1,15521
1001053,1,P00351142,M,36-45,1,11441
1001128,1,P00201342,M,26-35,0,12069
1000705,1,P00155442,M,26-35,1,11645
1000181,1,P00112642,M,18-25,0,19289
1000974,3,P00294442,M,36-45,0,10933
1000352,1,P00053442,M,18-25,0,11619
1000384,1,P00019942,M,26-35,1,15907
1001564,1,P00129342,M,51-55,1,4040
1001778,1,P00237542,M,18-25,0,19601
1000151,1,P00000642,F,26-35,1,15678
1000036,1,P00339942,M,26-35,0,15605
1000956,3,P00035542,M,36-45,1,8288
1001236,1,P00057642,F,26-35,0,15419
1000550,1,P00062842,M,46-50,1,8029
1000889,1,P00184942,M,46-50,0,11973
1000085,1,P00103042,M,18-25,0,8231
1000566,1,P00273742,M,26-35,0,11760
1000744,1,P00169742,M,26-35,0,7648
1000839,1,P00044442,M,26-35,0,15345
1001257,1,P00251942,F,18-25,1,4050
1000752,1,P00016342,F,26-35,0,4012
1000780,1,P00045142,M,26-35,0,11494
1001780,1,P00192542,M,36-45,0,8235
1000033,1,P00303342,M,46-50,1,19422
1000803,1,P00070042,M,18-25,0,11791
1001457,1,P00121342,M,26-35,1,15588
1000111,2,P00057742,M,36-45,0,16139
1000509,1,P00078842,M,26-35,1,12008
1001767,1,P00215542,M,26-35,0,11493
1000639,1,P00242742,M,46-50,1,15813
1001495,3,P00058342,M,18-25,0,5316
1000765,2,P00186642,M,26-35,0,6578
1000647,2,P00126242,M,36-45,1,3204
1001362,1,P00278942,M,36-45,0,19087
1000652,1,P00146142,M,18-25,0,8109
1001645,3,P00190742,F,18-25,1,13327
1001613,2,P0095542,M,18-25,0,13213
1000566,1,P00206442,M,26-35,0,11830
1001613,1,P00221142,M,18-25,0,15196
1001647,1,P00182742,M,18-25,0,15621
1001748,2,P00326242,M,51-55,1,9602
1000457,1,P00114942,M,18-25,0,15672
1000990,3,P00000142,M,18-25,0,10770
1001647,1,P00146742,M,18-25,0,11827
1001635,1,P00286742,M,26-35,0,15783
1000937,1,P00221842,M,26-35,1,12027
1000244,1,P00113242,M,51-55,1,19097
1001599,1,P00221442,M,26-35,0,7664
1000403,3,P00119142,M,18-25,0,5443
1000803,1,P00063342,M,18-25,0,15377
1001640,1,P00147742,M,36-45,0,7874
1000955,1,P00128942,F,51-55,1,18988
1001125,1,P00223542,F,18-25,0,7586
1001395,1,P00262242,M,26-35,1,11638
1000611,1,P00120042,M,36-45,0,15884
1001680,2,P00196342,M,26-35,1,13079
1001790,1,P00125942,M,26-35,0,19380
1000661,1,P00112542,M,46-50,1,19426
1001635,1,P00274242,M,26-35,0,19634
1000018,1,P00222942,F,18-25,0,3854
1000058,2,P00241442,M,26-35,0,9988
1001449,2,P0094542,M,36-45,1,6630
1001624,1,P00201442,M,26-35,1,19420
1001356,1,P00173742,F,18-25,0,19673
1001320,1,P00144642,M,26-35,0,19580
1000839,2,P00198142,M,26-35,0,10062
1000087,1,P00114942,M,26-35,0,15776
1001150,1,P00117042,F,26-35,0,7698
1001086,1,P00358442,M,18-25,0,7675
1001356,1,P00143342,F,18-25,0,4002
1001203,1,P00177442,F,26-35,0,15213
1001599,1,P00016742,M,26-35,0,7637
1000411,1,P00034042,F,46-50,1,19459
1001571,1,P00221842,M,26-35,1,11466
1000401,1,P00112542,M,18-25,0,19226
1001029,3,P00319842,M,26-35,0,8437
1000977,1,P00240242,M,26-35,0,11848
1001150,1,P00016342,F,26-35,0,4301
1000023,1,P00220142,M,36-45,1,11691
1001473,1,P00277842,M,26-35,0,11686
1000289,1,P00318742,F,26-35,0,11381
1000714,1,P00035942,M,18-25,0,19158
1000344,2,P00117142,M,36-45,1,16119
1000667,1,P00363442,M,26-35,1,7628
1001362,1,P00332242,M,36-45,0,11626
1001680,1,P00123942,M,26-35,1,15383
1000381,2,P00368142,M,36-45,0,13189
1000911,3,P00255742,M,51-55,1,10825
1001523,1,P00277442,M,26-35,0,15611
1000368,1,P00114342,M,26-35,0,19603
1000625,2,P00057742,F,36-45,1,16059
1000639,3,P00191642,M,46-50,1,10938
1000540,1,P00028042,M,18-25,0,19579
1000202,1,P00130742,M,18-25,0,11952
1000721,1,P00035142,F,36-45,0,11742
1000399,3,P00216342,F,36-45,1,11078
1001531,1,P00006942,M,46-50,1,11961
1001447,1,P00028042,M,18-25,0,19365
1000509,1,P00352442,M,26-35,1,11853
1001680,2,P00318142,M,26-35,1,12988
1001680,3,P00190542,M,26-35,1,13387
1001666,3,P00000142,M,26-35,0,11012
1001306,3,P00155242,M,26-35,0,7926
1000029,1,P00317542,M,36-45,0,19312
1001219,1,P00102942,M,26-35,1,8149
1000788,1,P00192542,M,26-35,0,15904
1000355,1,P00070042,M,18-25,0,15479
1000241,1,P00334042,M,36-45,1,15714
1000176,1,P00110742,F,18-25,0,18991
1000306,1,P00002142,M,18-25,0,11502
1001466,1,P00221142,M,18-25,1,19255
1001386,3,P00113442,F,26-35,0,13411
1001173,1,P00145042,F,26-35,0,12018
1000729,1,P00170342,M,36-45,0,4025
1000510,3,P00195942,M,18-25,0,13479
1001728,1,P00278242,M,18-25,0,15659
1000013,2,P00277642,M,46-50,1,9988
1000929,1,P00155442,M,26-35,0,19094
1000604,1,P00149442,M,46-50,1,8187
1000669,1,P00191442,M,26-35,0,15530
1000639,1,P00184942,M,46-50,1,19361
1001726,1,P00127642,M,26-35,1,15553
1000550,2,P00166942,M,46-50,1,6765
1001128,1,P00173742,M,26-35,0,11495
1001203,1,P00359742,F,26-35,0,11775
1001611,2,P0096642,M,26-35,0,13264
1001519,2,P00295942,M,18-25,0,6682
1001647,1,P00016842,M,18-25,0,4150
1000692,1,P00184942,F,26-35,1,19402
1000048,1,P00339542,M,26-35,1,11851
1000121,1,P00059642,M,36-45,0,19449
1000442,1,P0097242,M,26-35,0,19516
1001402,1,P00044442,M,18-25,0,15812
1001329,1,P00144642,M,18-25,0,19220
1000523,1,P00128942,M,51-55,1,15413
1001483,3,P00249642,M,18-25,0,5602
1001004,1,P00206442,M,26-35,0,11869
1001764,1,P00019942,M,18-25,0,15649
1001680,3,P00155242,M,26-35,1,10842
1001628,1,P00146742,M,18-25,0,8023
1000163,1,P0098242,M,18-25,0,8003
1001150,1,P00289242,F,26-35,0,4527
1001339,2,P00148442,M,36-45,0,12938
1000624,1,P00352142,M,26-35,0,15549
1001501,1,P00241642,M,26-35,0,19034
1000911,1,P00169742,M,51-55,1,15455
1001561,1,P00187842,F,18-25,0,11747
1001324,1,P00113242,M,36-45,0,19019
1000536,1,P00167942,M,26-35,0,11666
1001120,1,P00073842,M,18-25,1,11411
1001422,1,P00222242,M,36-45,0,11652
1001748,2,P00083742,M,51-55,1,9717
1000984,1,P00274442,M,51-55,1,15706
1001449,1,P00339342,M,36-45,1,12111
1000599,3,P00119142,M,51-55,1,2977
1001665,1,P00145042,M,46-50,0,19439
1000103,3,P00294442,M,46-50,1,13298
1001605,3,P00058342,F,18-25,0,11079
1001410,2,P00118342,M,51-55,1,16352
1000368,1,P00016742,M,26-35,0,7815
1000917,1,P00351142,M,51-55,1,15299
1000789,1,P00347642,M,18-25,1,4456
1000352,1,P00009342,M,18-25,0,8314
1000808,1,P00216142,M,26-35,1,15587
1000477,1,P00028042,M,36-45,0,3931
1001373,3,P00265142,F,26-35,0,10817
1001666,1,P00110942,M,26-35,0,15582
1000735,1,P00201442,M,26-35,0,15631
1000097,2,P00175242,F,36-45,0,13293
1001587,1,P00145042,F,26-35,0,15404
1000292,1,P00073842,M,36-45,1,11538
1001317,1,P00117042,M,46-50,1,15576
1000575,2,P00277642,M,26-35,1,12899
1000121,1,P00112142,M,36-45,0,19659
1001354,2,P00178842,F,26-35,0,16153
1000235,1,P00246142,M,26-35,0,15636
1000190,1,P00062842,M,26-35,0,15666
1001064,1,P00115142,M,26-35,0,19224
1001746,1,P00039242,M,26-35,1,11508
1001058,2,P00178842,M,26-35,0,12835
1000517,3,P00190542,F,26-35,0,13363
1001230,1,P00345642,M,26-35,0,12081
1000563,1,P00059742,M,26-35,0,4179
1001173,1,P00014842,F,26-35,0,11649
1001010,1,P00004242,M,26-35,0,8041
1000746,2,P00000242,F,18-25,0,6434
1000168,1,P00161242,F,51-55,1,4521
1000929,1,P00339842,M,26-35,0,15169
1000130,1,P00278042,M,36-45,1,19051
1001470,1,P00358442,M,18-25,1,19617
1000689,1,P00110842,F,51-55,1,7922
1001556,1,P00184042,M,18-25,1,19615
1001794,1,P00053942,M,26-35,0,8259
1001476,3,P00000142,F,18-25,0,13290
1001150,2,P00266542,F,26-35,0,12773
1000678,1,P00138042,M,26-35,1,7650
1001701,2,P00116842,F,26-35,0,13027
1000695,2,P00178842,F,18-25,0,9553
1001427,1,P00025442,M,26-35,0,19402
1000937,1,P00142142,M,26-35,1,15902
1000350,1,P00046142,M,46-50,0,15397
1001076,1,P00112142,F,26-35,1,19093
1000418,1,P00352142,F,26-35,1,19655
1001147,1,P00059742,M,26-35,1,11703
1000850,1,P00348842,M,36-45,1,15702
1001029,3,P00191642,M,26-35,0,8284
1001614,1,P00370042,M,36-45,1,11821
1000343,1,P00110842,F,36-45,0,15795
1001447,1,P00332242,M,18-25,0,8202
1000746,1,P00160642,F,18-25,0,4445
1000373,1,P00110842,F,26-35,1,12116
1001666,1,P00025442,M,26-35,0,15494
1000053,2,P00186342,M,26-35,0,10091
1001484,1,P00010742,M,26-35,0,11428
1000601,1,P00110742,F,18-25,1,12044
1000678,1,P00057942,M,26-35,1,19376
1001051,2,P00345842,F,26-35,1,13320
1001133,1,P00154042,M,18-25,0,4362
1001004,1,P00111142,M,26-35,0,19425
1000910,1,P00253142,F,51-55,1,15666
1001004,3,P00035542,M,26-35,0,10724
1001194,1,P00110742,F,26-35,1,15236
1000746,3,P00194342,F,18-25,0,8048
1001680,2,P0095342,M,26-35,1,12972
1000454,1,P00241242,M,26-35,1,15294
1001498,1,P00129142,M,18-25,0,7815
1000670,2,P00189742,M,26-35,1,6914
1001489,2,P00295942,F,36-45,1,3265
1001242,3,P00069042,F,36-45,1,13508
1001489,1,P00329542,F,36-45,1,15276
1001527,1,P00010742,M,18-25,1,15483
1001543,1,P00062842,M,26-35,0,7993
1000457,1,P00015842,M,18-25,0,12000
1001448,2,P00187142,F,26-35,0,9737
1001793,1,P00057642,M,26-35,0,15813
1000101,1,P00274042,F,18-25,0,19252
1001449,1,P00113242,M,36-45,1,15402
1001261,1,P00293842,M,18-25,0,12044
1001694,1,P00242742,M,26-35,1,7650
1000461,1,P00221242,M,51-55,0,7750
1001586,3,P00035542,M,46-50,1,13578
1001184,1,P00020342,F,26-35,1,12101
1000412,1,P00090942,M,36-45,1,19005
1000803,1,P00120042,M,18-25,0,15692
1000721,2,P00170842,F,36-45,0,9569
1000802,1,P00080342,M,26-35,0,19616
1000792,1,P00059742,M,26-35,0,11750
1000746,1,P00154042,F,18-25,0,15400
1001501,1,P00358442,M,26-35,0,15811
1000028,1,P00128942,F,26-35,1,15493
1001496,1,P00266642,M,26-35,0,15743
1001449,1,P00341342,M,36-45,1,11822
1000919,2,P00044242,F,36-45,0,9612
1001312,1,P00140742,M,26-35,1,15666
1001272,1,P00182742,M,18-25,0,15232
1000975,2,P00275842,M,36-45,1,9666
1001418,1,P00356042,M,18-25,1,7945
1000881,1,P00112642,M,18-25,0,19084
1001004,1,P00303442,M,26-35,0,8330
1000241,1,P00318742,M,36-45,1,15174
1000216,1,P00044442,M,46-50,0,12031
1001354,3,P00265142,F,26-35,0,11060
1001086,1,P00162442,M,18-25,0,8304
1000661,1,P00274142,M,46-50,1,19550
1000482,1,P00057942,M,26-35,1,11849
1000424,1,P00034442,M,26-35,0,15669
1000984,1,P00223542,M,51-55,1,8322
1000013,2,P00187442,M,46-50,1,9991
1001472,2,P00005942,M,26-35,0,9678
1000509,1,P00102942,M,26-35,1,8165
1000639,2,P00343142,M,46-50,1,10109
1000066,1,P00351342,M,26-35,0,3793
1001202,1,P00348542,M,36-45,0,8222
1001630,1,P00146742,M,46-50,0,11702
1001161,1,P00057642,M,26-35,0,19392
1000130,1,P00114942,M,36-45,1,19707
1000744,1,P00242742,M,26-35,0,19212
1000523,1,P00105342,M,51-55,1,15870
1001681,2,P00275842,M,18-25,0,15887
1000062,1,P00127442,F,36-45,0,11378
1000609,1,P00127642,M,26-35,0,19528
1000683,1,P00303342,M,26-35,1,15357
1000605,2,P00057742,F,18-25,0,16290
1000377,1,P00352142,M,26-35,0,11444
1000604,1,P00198742,M,46-50,1,11422
1001155,1,P00241542,M,26-35,0,7902
1001317,1,P00260442,M,46-50,1,7856
1001726,2,P00275842,M,26-35,1,16068
1001737,1,P00321042,M,36-45,0,15344
1001101,1,P00127542,M,36-45,0,15537
1001694,1,P00251942,M,26-35,1,11716
1000218,1,P00334242,M,36-45,1,19368
1001628,1,P00278942,M,18-25,0,19177
1000934,2,P00345842,F,36-45,0,13319
1000245,1,P00218442,M,36-45,0,8279
1001120,3,P00284142,M,18-25,1,8132
1001694,1,P00297842,M,26-35,1,15362
1000662,2,P00198142,M,18-25,0,16196
1001752,1,P00177542,M,26-35,0,19654
1000329,3,P00216342,M,36-45,0,10561
1001272,1,P00127642,M,18-25,0,15692
1001340,1,P00004242,M,26-35,0,7956
1001680,1,P00163242,M,26-35,1,3843
1000714,1,P00173942,M,18-25,0,19541
1001299,1,P00233942,M,26-35,0,15390
1000481,1,P00318742,M,46-50,0,11802
1001624,2,P00264542,M,26-35,1,6439
1000026,2,P00116842,M,26-35,1,16061
1000271,1,P00016542,M,18-25,0,19446
1000174,1,P00105142,M,26-35,0,11711
1000149,1,P00173842,M,26-35,1,12071
1000611,1,P00046742,M,36-45,0,11405
1000698,1,P00242742,M,18-25,0,4502
1001391,1,P00112142,M,36-45,1,19544
1000647,1,P00032042,M,36-45,1,8091
1000669,1,P00229742,M,26-35,0,11727
1001094,2,P00047142,F,18-25,0,9845
1000752,1,P00133442,F,26-35,0,3990
1001168,1,P00127442,F,26-35,1,12127
1000326,3,P00119142,M,51-55,1,8283
1000438,1,P00206442,M,18-25,0,12018
1000877,1,P00080642,M,26-35,1,15754
1001647,1,P00237542,M,18-25,0,19313
1001583,1,P00255942,M,36-45,0,19486
1001246,1,P00147942,M,18-25,0,15180
1001266,3,P00353442,M,26-35,1,5531
1001194,1,P00030742,F,26-35,1,8206
1001605,3,P0095942,F,18-25,0,8277
1001062,2,P00277642,M,51-55,0,13106
1001339,1,P00016042,M,36-45,0,15454
1000746,1,P00332242,F,18-25,0,11851
1001420,1,P00255942,M,18-25,0,8075
1000329,1,P00110842,M,36-45,0,11743
1000268,1,P00146742,F,18-25,0,8081
1000242,1,P00201442,F,18-25,0,11764
1001349,1,P00080342,M,51-55,1,19186
1001449,1,P00359242,M,36-45,1,15361
1000392,1,P0097242,M,18-25,0,12027
1001733,1,P00241542,M,18-25,1,11829
1000780,1,P00246142,M,26-35,0,12059
1001349,1,P00110842,M,51-55,1,15172
1000937,1,P00112142,M,26-35,1,19618
1001173,3,P00350942,F,26-35,0,13201
1001087,1,P00222242,M,26-35,0,11682
1000308,1,P00320742,M,26-35,1,11815
1000403,1,P00184942,M,18-25,0,19321
1000013,2,P00261842,M,46-50,1,10051
1001624,1,P00059642,M,26-35,1,19622
1001058,1,P00339542,M,26-35,0,11634
1000461,1,P00079742,M,51-55,0,7606
1000577,1,P00112542,M,36-45,0,15713
1000048,1,P00233742,M,26-35,1,11412
1001733,1,P00128942,M,18-25,1,19019
1000646,1,P00359242,M,36-45,0,15891
1000028,3,P00185342,F,26-35,1,5611
1000092,3,P00185342,F,18-25,0,3118
1001209,1,P00346142,M,36-45,1,15599
1001127,1,P00244242,M,26-35,0,3912
1001246,1,P00260442,M,18-25,0,15891
1001495,2,P00163542,M,18-25,0,9613
1000053,1,P00147742,M,26-35,0,19664
1000905,1,P00192542,F,46-50,0,11842
1001385,1,P00010742,F,26-35,1,11992
1001442,3,P00030542,M,18-25,0,3033
1000878,1,P00112642,M,18-25,0,19703
1001483,1,P00241542,M,18-25,0,4066
1000533,1,P00339342,M,26-35,0,15667
1000415,1,P00031842,F,36-45,1,15807
1001171,3,P00351242,M,46-50,1,10947
1000308,1,P00062842,M,26-35,1,11895
1001151,1,P00071242,M,26-35,1,19598
1000805,1,P00221442,M,36-45,0,11450
1001329,1,P00034042,M,18-25,0,11732
1001117,1,P00042142,M,18-25,0,15866
1000471,1,P00125942,M,36-45,0,8133
1000096,1,P00184942,F,26-35,1,15302
1000186,1,P00249742,M,18-25,0,15712
1001644,1,P00223042,M,18-25,0,3981
1000234,1,P00120042,M,36-45,0,15301
1001727,1,P00349942,M,36-45,1,15458
1000615,1,P00208742,M,51-55,0,19258
1000839,1,P00028042,M,26-35,0,15444
1000284,2,P00015342,M,26-35,1,6595
1000678,1,P00244042,M,26-35,1,15186
1000206,1,P00059742,M,26-35,0,11622
1001753,1,P00050942,M,36-45,0,19646
1000489,1,P00080342,M,18-25,1,19687
1001790,1,P00226542,M,26-35,0,15422
1001624,3,P00185342,M,26-35,1,8193
1000765,1,P00241642,M,26-35,0,19317
1001100,3,P00119142,M,26-35,1,8036
1000479,1,P00346442,M,26-35,0,11535
1000391,1,P00315442,M,46-50,1,15874
1000549,1,P00244242,M,26-35,0,19289
1000896,1,P00267542,M,18-25,1,19206
1000740,1,P00351142,M,26-35,0,11622
1000048,1,P00237542,M,26-35,1,19276
1000480,1,P00010742,F,18-25,0,15778
1000533,3,P00000142,M,26-35,0,10893
1001600,1,P00249742,M,36-45,1,3827
1000533,1,P00090942,M,26-35,0,19307
1001629,3,P00130442,M,18-25,1,5745
1000117,3,P00350942,M,26-35,1,13463
1001605,1,P00233842,F,18-25,0,11424
1001764,3,P00195742,M,18-25,0,10722
1000791,1,P00243942,M,36-45,0,15719
1000042,1,P00032042,M,26-35,1,15821
1001622,1,P00129342,M,18-25,0,15211
1001285,1,P00057642,M,36-45,1,19121
1000955,1,P00111242,F,51-55,1,15638
1001418,1,P00128942,M,18-25,1,19705
1001552,1,P00125942,M,46-50,1,15638
1001753,2,P00325742,M,36-45,0,3299
1000424,1,P00193542,M,26-35,0,15851
