SEQ,LABEL,SENSOR1,SENSOR2,SENSOR3,SENSOR4,SENSOR5,SENSOR6,SENSOR7,SENSOR8,SENSOR9,SENSOR10,SENSOR11,SENSOR12,SENSOR13,SENSOR14,SENSOR15,SENSOR16,SENSOR17,SENSOR18,SENSOR19,SENSOR20,SENSOR21,SENSOR22,SENSOR23,SENSOR24
788,3,1.983092075,2.111666249,2.188110409,1.951616718,2.080496029,1.643408543,2.067308782,1.944782298,1.651184545,1.537589039,1.698834418,1.478033413,2.002615109,2.269511901,1.662741469,1.361607561,1.332343418,1.427769193,1.082612925,1.33589273,0.847984531,2.1931856,2.078111862,22.36681398
789,3,1.86497884,3.104954392,2.215145431,1.886584729,2.531344147,1.849740022,1.934944836,1.879835007,1.599588827,1.842247072,1.575080512,1.670974226,2.143877379,2.037131316,1.707778589,1.458264175,1.308138795,1.205993754,4.580226146,2.065214193,0.746134594,1.945435779,2.25062966,2.167054618
790,0,2.168736775,2.908521004,2.159614719,1.950944137,2.023086099,1.977752988,1.810046685,1.924880732,1.43197921,1.455027575,1.443467614,1.260769802,2.21742525,2.085444459,1.814091108,1.490850975,1.054940541,1.235173707,1.794630426,0.262911102,2.200102187,1.940162578,1.925682824,2.377756267
791,0,2.645886642,2.742441117,1.867006254,1.986331437,2.025136878,1.886141274,1.605962091,2.097533359,1.790430842,1.77927604,1.28325254,1.796137503,2.359262992,2.730962589,1.619202699,1.102184593,1.078121839,4.632315874,4.794936195,0.709412927,2.272339499,2.025985634,2.242848563,2.209604963
792,0,1.927188595,3.064269127,1.98971195,1.996537613,2.149010903,1.909785469,1.905572265,1.649871735,1.979078491,1.496797206,1.580112281,1.742794674,1.742474003,4.959468313,1.549909462,1.265504787,1.371256877,5.083487478,5.10954935,0.927761377,1.691655907,1.944244213,2.242878776,2.499236141
793,0,2.223883574,1.846864508,5.089727785,2.458512723,2.322197159,1.882824602,1.565834668,1.699324324,1.48364984,1.603202376,1.703252504,1.678315718,2.229653174,5.023146512,1.470465936,1.282505953,1.298631986,1.457441485,2.053310122,1.060447856,1.696816377,2.422926363,2.07542353,2.108025823
794,0,2.186478056,1.952600779,2.092487604,2.225633127,2.098308861,2.212386163,1.945629938,1.119702743,1.487714658,1.72155785,1.120622124,1.70065825,2.308634099,5.209871176,1.09423444,1.775830083,1.308359124,1.085369428,5.131889703,0.553559869,1.628100286,1.91848518,1.937486694,2.039974507
795,0,1.934348205,2.264707269,2.294918,1.896627757,1.980400283,1.529817346,1.908296662,1.094393941,1.497520451,1.597627232,1.279292199,2.358124099,2.118421088,1.598005877,1.515349091,1.227668513,1.167289026,1.405969294,4.827358021,0.405651566,1.820803556,1.778188616,2.133617592,2.26286471
796,0,1.821810773,2.160027144,2.087294665,2.033971331,1.825257277,1.873712762,1.645472711,1.973169067,1.436732643,1.751000206,1.477822452,1.583894363,2.044142629,1.565866109,1.061594873,1.4591971,1.152481915,1.321589348,5.157070443,0.998362992,2.320435095,2.300956033,2.071802361,2.048770913
797,3,1.626682155,2.071760834,2.171678398,2.194482905,2.430419157,1.632969041,1.643700032,1.557363903,1.445506591,1.579064595,1.394947699,1.451801285,1.434851078,1.683630733,0.845345097,1.621648335,5.056832773,5.40464819,4.749103817,2.014855409,1.999156365,1.923481916,1.943020547,2.764794795
798,3,1.950014604,2.332065408,2.347968344,2.196368854,2.072135281,1.824964768,2.181142997,1.601374098,1.643625037,1.544909037,1.22746431,1.564007949,1.176370721,1.713691353,1.601869456,1.221324316,1.434733235,5.031724315,2.130379978,1.920092705,2.043810237,2.006829755,2.077946694,2.386666994
799,3,2.122001326,2.207409242,2.001855723,2.083704957,2.195214463,1.859404169,1.704146841,1.594702081,1.289008369,1.56027322,1.221696221,2.291611633,1.436962637,1.436870245,1.043154782,1.410759972,5.083893018,5.094955257,2.303867105,2.096220318,2.208667047,2.313084129,2.051219004,2.197632744
800,3,2.362009476,2.057604284,2.35879723,2.179584857,1.848288892,1.93245421,1.419208326,1.445787304,1.302665177,1.693676847,1.926379785,1.851704515,1.04121533,1.455348581,1.488916049,0.950888104,5.402850597,4.810227322,1.931651276,2.413058773,2.551201518,2.277253381,2.539969968,3.004311952
801,3,2.096867212,5.0658128,2.266221539,2.253371746,2.042635126,2.107487233,1.460368597,1.627729426,1.352111251,1.609460312,1.647531806,1.92321681,1.205207387,0.957564502,1.739819673,1.381447737,2.484094254,4.940226668,2.373684082,2.284388409,2.412166292,2.082337259,2.658991705,3.363920533
802,3,1.967567587,5.22567936,1.86372489,1.874967287,1.914995906,1.906398471,1.985649664,1.462242186,1.397180292,1.727470066,1.640377109,2.185659725,1.914343961,1.207125319,0.818185707,1.177809209,4.920659947,2.258087256,2.623090755,1.750215196,2.136689969,2.249040137,2.555835179,2.352839714
803,3,2.484965682,2.321224021,2.188127981,2.117792191,1.678644392,2.280937493,1.283581163,1.379157884,1.211046739,1.4288877,1.241978126,2.237904675,1.423726264,1.16789922,1.027050358,1.490417477,4.58919834,4.693779511,2.803912473,2.310958212,2.215150152,2.198871913,2.363629182,3.25399783
804,3,2.506147042,2.043764091,2.351729862,2.30567552,1.438669844,1.675914653,1.804694294,1.840028473,1.690646361,1.327386739,1.944912394,1.686568057,1.418669862,1.067490759,1.192707888,1.092220624,5.232519157,1.880607742,2.613109987,2.056345323,1.974426952,2.742634912,2.180704372,3.338392279
805,3,2.157635534,2.124913482,2.257152167,2.202946413,1.746213677,1.550915509,1.728500127,1.599406606,1.590742021,1.426756154,1.95135887,1.504984917,1.03006729,1.6291703,1.472566074,2.684070436,5.506947172,2.282807806,2.258375714,2.590112461,2.067273786,2.356694245,2.397445836,1.907269985
806,3,2.240680483,2.323853342,4.732879464,1.623969997,1.643830512,1.48280838,1.558079341,1.326451953,1.617068341,1.944516402,2.101503453,1.400922318,1.25622294,0.996618872,4.895535505,2.838052938,4.690897532,5.163830332,2.025909558,2.22122146,2.449525914,2.387647737,2.478319886,3.19296117
807,3,2.089289699,2.347168028,2.236260512,1.891079567,1.866610898,1.219996289,1.016863324,1.468393405,1.580207431,1.700226226,1.575967833,1.761147961,1.569811126,1.500101937,1.255271846,2.354974807,4.554747437,2.075091964,2.284988001,2.349321735,2.022636768,4.674594661,3.490616395,3.06661895
808,0,2.07537548,2.263727307,5.327044826,1.59844221,1.743367525,1.429960991,1.373150933,1.331860924,1.739346661,1.665738878,1.785774685,1.686081499,1.336492621,1.076020294,1.528910778,2.462103751,4.965730824,2.525934279,1.114738349,2.397646276,2.415789959,4.619775034,3.2497953,4.897052336
809,3,2.379489542,2.047156156,2.354693481,2.054862483,1.370575611,1.793022391,1.301412295,1.303783084,1.625864359,1.439455144,1.67054198,1.771894878,1.005083263,1.712991931,1.130838934,2.800934793,5.201291791,2.116747991,2.540953652,2.222562217,2.378883601,4.649592612,3.100603676,5.012457285
810,0,2.140060594,2.45142111,1.830730496,2.074155899,1.747969851,1.466479486,1.744908573,1.524083728,1.750251269,1.111621028,1.529678012,1.75006644,1.07001615,1.30919377,0.978751626,1.157576252,2.586492828,2.432499749,1.041511459,2.226462222,2.513237705,4.69329103,3.161462742,4.879813343
811,3,5.067531008,2.069797574,2.425041717,1.980390542,1.568289324,1.408441532,4.793193623,1.639466764,1.704282129,1.555234062,1.543402712,1.30999313,1.2730121,1.521524545,1.251948952,1.314168785,0.783415393,2.094154232,2.328181396,2.192357877,2.079531062,4.274364707,2.404656433,4.869633177
812,3,2.611457839,2.541932256,2.471436754,2.011168449,1.996142126,1.466017027,4.919801253,1.23774081,1.20244669,1.405039869,1.131255327,1.120443263,0.635447983,1.07546601,1.315494059,1.351350041,1.156995192,5.130327566,2.434071731,2.204675112,2.576277637,4.944034629,2.53267691,4.873313399
813,0,2.399601823,1.885796928,2.274329739,1.966870326,2.115195669,1.64452563,1.778521312,1.705012941,1.3014698,1.460474085,1.572807573,1.139009843,0.838208514,1.030389562,0.905839035,1.368594202,1.192879656,2.130450488,0.479100099,1.998744034,2.597870095,4.958114762,2.533412746,5.021304566
814,0,2.43171917,2.346296356,2.361048471,1.813997996,1.889928863,1.479725976,1.500710871,1.664258167,1.133084717,1.074264414,1.506761053,1.304638599,1.373191696,1.228468379,0.863948419,2.671698897,1.310485508,2.519162967,0.854157313,2.246263521,2.339975753,5.111639784,2.426512002,2.387088039
815,0,2.264525113,2.251894077,1.749132577,1.882165319,1.745333701,1.036308339,1.13924561,21.84413666,1.316497042,1.511573106,1.237687278,0.998479121,1.061010155,0.947945937,4.892263281,5.008607936,1.025055858,2.221680809,1.023222499,2.291511165,2.443354805,4.926199744,3.208794561,1.996744652
816,0,2.38869593,2.230463408,2.128652435,2.096618887,1.55830978,1.490700659,1.242647482,1.1086862,1.637938394,1.610185284,1.62370342,1.024420027,1.001629173,1.077798041,4.966596493,5.07831621,1.044698723,2.232117254,1.019490221,2.591421599,5.122205024,4.96143147,3.267041789,5.08615034
817,0,2.105205651,1.942164419,2.309752728,1.966213918,1.741783122,1.276345554,2.018284595,1.621539807,1.567578675,1.712318097,1.344174289,1.508671868,0.91056179,1.313294299,4.98449793,4.728689028,1.119692282,2.431731625,0.597764429,2.513783425,2.367151858,3.173239537,3.479745648,5.020951626
818,0,2.418186439,2.714625639,2.078909507,1.805206896,1.809470523,1.06254776,1.208233847,1.518842527,1.570881841,1.618196876,1.253520474,0.882660005,0.933436707,1.093548189,4.863912375,5.085889658,0.96123528,2.334871705,0.792860376,2.320349574,2.676026202,3.491435289,3.220712579,4.783871745
819,0,2.218210372,2.333145895,2.051277006,1.997571603,1.71404004,1.68245377,1.411296035,0.922192836,1.738795838,1.794966779,1.431813157,0.768267179,1.226338915,1.15228331,2.429671618,4.980478311,0.861315937,4.458234872,0.861303784,2.536969205,2.254933727,3.624883438,3.302597896,2.730690899
820,0,2.233261993,2.701384266,2.146745808,1.862098414,1.786195795,1.616454855,1.745968431,1.330309119,2.158143118,1.731219676,1.803714935,1.396755482,1.037886476,0.942139064,2.559696404,5.153343177,1.136225454,5.281746624,0.499085278,2.698826206,2.526310717,3.284653191,2.818694989,2.647544269
821,0,2.285921134,2.096747178,0.0,2.247710067,1.812912383,1.428856227,1.395375155,1.465416601,1.441486092,1.551426497,1.540544852,0.92736555,0.993159616,1.337145195,5.099645569,5.114738147,1.130275416,0.811386716,1.048836696,2.35931981,2.505442266,3.555477779,3.486118036,2.538802225
822,0,2.633331123,2.559159187,2.38876791,1.556597799,1.507277978,1.300411395,1.0119639,1.096965164,1.431667351,1.630697935,1.693755068,1.045149695,0.834087404,1.024954883,4.841784426,5.266837968,1.135954479,0.803189356,1.092795763,2.343781919,2.549011058,3.667413602,5.330818686,2.416068155
823,0,2.425708048,2.373520896,2.018932689,2.03910156,1.535829646,0.953577208,1.501220268,1.069898365,1.350360424,1.553928004,1.973863344,1.192898186,1.007298745,0.974415817,5.214782613,4.956144363,0.855727927,4.705861001,1.070478628,2.509339538,2.21416477,3.622703056,4.721725698,2.068366594
824,0,2.476136285,2.539876279,2.050447164,1.978319409,1.742211933,1.147234208,1.022287914,1.463914857,1.350539153,1.735394106,1.872126221,0.822243513,1.005840708,1.000871463,4.90635969,4.853084972,1.429546941,1.117009893,20.41552986,2.386416783,4.344251121,3.279962997,4.868824179,2.327579563
825,0,2.345050476,2.730642126,1.946517879,2.181743753,1.466734395,0.967903964,1.379305289,1.144968835,1.623773401,1.652347227,1.724218747,0.836380712,0.76741138,1.13617506,4.967992508,5.025915162,1.018653131,1.023885701,0.798229995,2.467833245,4.583074962,3.507770215,4.863139685,2.740231975
826,0,2.646193839,2.575027167,2.149982077,2.181526755,1.81688214,1.508572558,1.672147205,1.182216255,1.558829128,2.0422332,1.739011499,1.137097695,0.984434692,1.229296602,4.807578865,5.263302644,1.157467596,1.052082516,0.408743029,2.411228919,4.291025061,4.861014205,3.492854688,2.559372474
827,2,2.277696423,2.427998281,2.413989165,2.249802555,1.328769563,1.290787272,1.315753389,1.235836702,1.512661932,1.538132868,1.796577971,0.727415435,0.856324137,0.90094886,4.75677408,0.933771056,1.205201656,0.695784585,0.656575758,2.32963769,4.230090204,3.546128701,4.959772051,2.809407904
828,2,2.557674747,2.513446999,2.088741476,2.33410907,2.198574855,0.943161229,1.103989777,0.993980786,1.257431804,1.664314236,1.60997678,1.038577181,0.71237816,0.525870905,5.252518353,1.149298351,0.913434544,1.102399182,0.825029799,2.705802484,4.471380608,3.396562233,4.94147418,2.524200034
829,2,2.77360267,2.517179552,2.029834321,1.646083823,1.591231308,1.475205947,1.234230259,1.098678397,1.130192898,1.22945301,1.651394055,1.065125171,0.929784912,0.790364487,4.837370777,1.132939482,1.167416866,0.807064807,0.641779655,2.46786477,4.455162064,4.083387778,3.728353712,2.74908287
830,2,2.556291458,2.830496517,2.459693585,1.608055408,1.884778591,1.200825666,1.204820171,1.528814146,1.475462847,1.598666386,1.74372021,1.105775572,0.897723223,0.888605929,5.185941539,4.903696704,1.11026037,0.852944333,0.713363916,2.637715238,4.359502228,3.488864164,5.179793105,2.822116091
831,2,2.572594253,2.722550281,2.029900216,1.972510909,1.960993281,1.11011673,1.621295813,1.406180313,1.487706327,1.682408683,1.439366495,1.30718286,0.949615634,0.751370642,4.925869461,0.508546357,1.119296509,0.964226518,0.787014216,2.745344901,4.661507956,3.492385308,5.087229225,2.157075886
832,2,2.679479447,2.043079736,2.386830406,1.98249168,1.554248778,1.090690923,1.299191422,1.441385471,1.333622255,1.354361279,4.98508875,0.595029107,1.289904341,0.44340441,0.869398265,4.935925789,0.937544973,0.870603467,0.707697982,0.494414187,4.583022285,3.741521876,3.183997722,2.421859298
833,2,2.496114746,2.788700366,2.34398309,1.53404634,1.355874072,1.198613436,1.259219921,1.236947785,1.528693423,1.413020939,1.473650136,0.803822393,0.997385912,0.523125197,0.500018385,0.84182601,0.565853645,1.10917462,0.762877067,0.681139352,4.476263025,3.674966013,3.95780889,2.582212568
834,2,2.698096068,2.789002626,1.969932111,1.868731168,1.884773072,1.194648771,1.244547138,1.290455949,1.463881566,1.681417783,1.621805092,0.635234438,0.729897182,0.617097729,5.012124557,0.851239444,0.614653212,1.167539258,1.336625285,0.800327592,4.26752795,5.169126483,3.516356873,2.781449605
835,2,2.385367302,2.339330789,2.34161931,1.999109478,2.061086364,1.162380651,1.263961186,1.669522911,0.818273399,1.538547777,1.457150976,0.546455533,0.839008158,0.976929888,5.044139038,1.001197356,0.612725047,1.180973476,0.560107756,0.904298705,3.93906108,4.536791101,3.865692484,2.471913487
836,2,2.221664688,2.50777787,2.083133604,2.250709597,2.020330113,1.299990195,1.144180192,1.336451546,1.656680189,1.159785939,1.407977621,0.855569153,0.705094417,0.695360839,5.09288819,1.200752861,0.811394612,1.0636714,0.999275708,0.656154086,4.478463157,4.515349222,3.900359284,5.030585692
837,2,2.476673209,2.47786185,2.492722484,2.021206406,1.642756427,1.103429653,1.544705769,0.979506537,1.653171433,1.630048615,1.497011335,0.816767806,0.921662152,0.827394646,0.60072933,0.837735925,0.670682665,1.130658185,0.704778973,1.149951059,4.514215701,5.153440728,3.845664168,4.969267931
838,2,2.897858244,2.783302385,2.040572827,2.200117313,1.998750865,1.810424323,1.142137453,1.403408984,1.667525192,2.08528384,1.749052183,0.606287632,0.638037366,0.943922828,1.095590286,0.876516208,0.738816798,1.396559232,1.278866638,0.799920913,4.355136938,4.854834608,3.518851903,4.647292219
839,2,2.656741747,2.609361832,2.275642079,2.571849639,1.875423381,1.351590066,1.127459585,1.718860845,1.505903837,1.42761979,1.336863638,0.73811843,0.614179146,0.503431568,0.982725695,1.150475552,0.917276491,0.522563363,0.728654021,0.937246867,4.708464813,4.879689618,3.836097462,5.042426214
840,2,2.576132985,2.593828119,2.569603449,2.352915648,1.77488827,1.293471414,1.146337436,1.145765513,1.276756785,1.15040511,1.280754937,0.851957154,0.542610535,0.942987502,0.561176047,0.816579137,0.845078974,1.021683207,0.747704423,0.531506239,5.227821391,4.896443515,3.574146482,5.16609799
841,2,2.522717371,2.426190331,2.185578201,1.968370934,1.545121943,1.198494465,1.463804996,1.2870612,1.434644395,1.405419155,1.080131948,0.802209223,0.510345583,0.572470995,4.856387465,0.722396791,0.760774246,0.518518234,0.664730179,1.142069895,4.863691032,4.821981545,3.74044593,4.778189718
842,2,2.843062726,2.877793828,2.205933367,2.137717904,1.79789549,1.207812536,1.223616591,0.968254372,1.524450889,1.372733451,1.424974143,1.124310915,0.756855786,1.024498805,1.063025897,1.186900736,1.098879011,0.901146578,0.947283394,1.11655329,4.734718313,4.710668808,3.693819931,4.938155695
843,2,2.302912667,3.084993981,2.880563375,1.794949495,1.964653849,1.424040697,1.074967785,1.291618057,1.448895087,1.276341898,1.19735552,1.300737996,0.842051067,0.961810406,0.788789664,0.943473644,0.6278736,0.905056497,0.857326651,0.472073256,1.127634515,4.504626112,4.168889531,4.553746012
844,2,2.69106327,2.354797606,2.919400416,1.679928608,1.96040251,1.94177649,1.407191643,1.114586355,1.309311405,21.73937985,0.772082231,0.912635156,0.728356561,0.832823022,0.790340115,1.069491221,1.138969296,1.102262979,0.570197416,0.769563945,0.716888644,5.021012682,3.998018345,5.30055919
845,2,2.466583748,2.720806682,2.39454507,1.959336998,2.03253338,1.703092354,1.294654678,1.257584286,1.773169018,1.565286682,1.192638548,1.44642936,0.922291808,0.383192082,4.794256698,0.986665775,0.706621703,1.010325597,0.536000423,0.868660009,0.913067234,4.72697317,3.568952004,4.938852487
846,2,2.452572501,2.725627631,2.694915274,1.912904813,1.815966988,1.792384767,1.548328214,1.398753145,1.152837992,1.483436643,1.203904889,0.710773843,0.530693629,0.915255518,0.499471992,1.078762074,1.024756334,0.913382973,0.588195328,0.626947918,0.835229521,4.616182452,3.539092945,4.932988175
847,2,2.438934806,2.600400661,2.220620628,1.655685858,1.675175902,1.86960154,1.094520403,1.30297435,1.039689932,1.206127544,0.833714592,1.081780676,0.663963041,0.744006101,1.114577843,1.026322132,0.617596899,0.757903974,0.758577827,1.062944112,1.243287626,4.321368916,3.458668255,5.269905919
848,2,2.573588093,2.799564364,2.448171546,2.53817446,1.199165487,1.467197105,1.259514527,1.448654154,1.660203664,1.517439808,1.573513166,0.850431646,0.574401879,0.977372624,0.417227369,0.760138195,0.792864849,0.686609225,0.823004237,0.774815209,0.939646431,5.103864619,3.751260427,4.935330538
849,2,2.790962482,2.544305729,5.0382455,1.939744241,2.167656209,1.780727232,1.173281106,1.446312594,1.525050206,1.331110084,1.149177983,0.747992918,0.960223076,0.840004469,1.04543074,0.823348963,0.655760211,0.866903079,0.857384136,0.837294775,1.022993126,3.763785203,3.492313437,5.135165131
